Date,Date New,Fault_Block,Fault_Block Filter,Reservoir Name,Well Name,Year,geo_latitude,geo_longitude,geo_Well Name,Number of Records,Oil Cumulative kbbl ,Oil Cut,Oil Rate bbl/d ,Water Cumulative kbbl ,Water Cut,Water Rate bbl/d 
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,1.200926449,14.64558275,64,1,722,0.11,88,313.9,0.89,725
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,1.201317892,11.90192424,64,1,722,0.11,88,313.9,0.89,725
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,6.707016467,10.06980055,64,1,722,0.11,88,313.9,0.89,725
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,52,2009,3.620309624,14.66089684,52,1,1104,0.14,36,781.87,0.86,217
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,211,2009,1.927653517,3.206746412,211,1,704,0.14,139,931.22,0.86,843
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,211,2009,2.077815791,11.95546998,211,1,704,0.14,139,931.22,0.86,843
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,150,2009,6.898566768,5.24641336,150,1,241,0.16,218,371.66,0.84,1118
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,204,2009,1.66321934,10.99311645,204,1,310,0.16,155,685.3,0.84,829
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,204,2009,5.140218991,14.07689166,204,1,310,0.16,155,685.3,0.84,829
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,224,2009,6.174308553,5.99619291,224,1,301,0.16,64,305.31,0.84,344
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,209,2009,3.455487153,9.006652331,209,1,77,0.2,51,118.49,0.8,204
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,206,2009,4.486604246,1.51930191,206,1,285,0.21,407,2122.04,0.79,1523
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,206,2009,7.045075368,11.20935487,206,1,285,0.21,407,2122.04,0.79,1523
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,202,2009,3.302680886,6.496171417,202,1,530,0.24,107,60.32,0.76,331
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,0.64134784,12.70222989,43,1,161,0.27,144,682.7,0.73,387
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,3.762278985,3.710445818,43,1,161,0.27,144,682.7,0.73,387
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,6.303498384,10.5407076,43,1,161,0.27,144,682.7,0.73,387
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,8,2009,2.935822457,10.74642789,8,1,716,0.32,94,301.59,0.68,204
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,8,2009,6.388495681,10.62980464,8,1,716,0.32,94,301.59,0.68,204
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,215,2009,2.49277112,16.10285788,215,1,71,0.35,2,97.9,0.65,4
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,59,2009,6.465755818,15.99735062,59,1,1008,0.36,492,701.58,0.64,861
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,213,2009,6.254525206,2.85585794,213,1,158,0.43,470,274.57,0.57,613
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,218,2009,2.827844314,15.38913368,218,1,148,0.44,148,117.93,0.56,191
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,218,2009,3.281631273,4.560185944,218,1,148,0.44,148,117.93,0.56,191
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,65,2009,2.798378664,5.225527716,65,1,289,0.49,280,283.37,0.51,296
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,65,2009,4.580367142,13.46598817,65,1,289,0.49,280,283.37,0.51,296
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,66,2009,5.132255983,4.584797926,66,1,411,0.5,131,74.63,0.5,130
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,214,2009,0.189589613,5.232801386,214,1,193,0.5,74,40.61,0.5,74
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,219,2009,7.408108207,10.32173327,219,1,433,0.55,104,125.17,0.45,84
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,208,2009,0.314204939,1.849446415,208,1,207,0.56,642,80.38,0.44,505
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,41,2009,0.774020486,3.83135187,41,1,264,0.58,245,88.93,0.42,180
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,41,2009,1.494455327,12.98738481,41,1,264,0.58,245,88.93,0.42,180
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,212,2009,5.015029704,6.599959189,212,1,319,0.65,242,256.29,0.35,131
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,54,2009,3.557894517,0.834771042,54,1,593,0.88,233,112.84,0.12,32
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,54,2009,7.340685826,15.55959315,54,1,593,0.88,233,112.84,0.12,32
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,525,2009,1.036611077,6.490428714,525,1,253,0.89,646,33.16,0.11,76
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,51,2009,3.444939738,6.658452169,51,1,322,0.99,584,236.14,0.01,5
2/28/2009 12:00:00 AM,2/28/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,51,2009,5.100464305,5.882337263,51,1,322,0.99,584,236.14,0.01,5
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,201,2009,0.028450064,15.37172375,201,1,0,,,0,,
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,217,2009,1.906121271,4.665692932,217,1,185,,0,40.4,,0
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,217,2009,3.574145479,6.061149983,217,1,185,,0,40.4,,0
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,40,2009,5.142884672,16.80937362,40,1,428,0.03,43,2362.1,0.97,1586
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2009,0.40527818,6.664954726,61,1,1292,0.03,64,1633.83,0.97,2455
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2009,1.345488047,8.127301225,61,1,1292,0.03,64,1633.83,0.97,2455
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2009,4.468803024,12.06053562,61,1,1292,0.03,64,1633.83,0.97,2455
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2009,0.506219521,12.73525876,60,1,892,0.05,101,1390.56,0.95,1811
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2009,5.59900386,8.137347483,60,1,892,0.05,101,1390.56,0.95,1811
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,55,2009,2.907741421,12.58797041,55,1,709,0.06,85,1347.35,0.94,1426
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,55,2009,7.628229339,15.42697424,55,1,709,0.06,85,1347.35,0.94,1426
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,57,2009,0.559737154,13.6550003,57,1,358,0.06,43,568.74,0.94,720
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,57,2009,0.662295764,3.338838953,57,1,358,0.06,43,568.74,0.94,720
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,57,2009,7.239173123,0.69743191,57,1,358,0.06,43,568.74,0.94,720
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2009,0.084577775,11.64872135,56,1,1501,0.07,175,1722.48,0.93,2162
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2009,5.147800589,1.1392422,56,1,1501,0.07,175,1722.48,0.93,2162
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2009,7.403441658,1.662030351,56,1,1501,0.07,175,1722.48,0.93,2162
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,216,2009,7.555950079,1.755547623,216,1,335,0.07,108,792.05,0.93,1531
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,224,2009,6.174308553,5.99619291,224,1,302,0.08,30,316.5,0.92,361
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,211,2009,1.927653517,3.206746412,211,1,708,0.12,122,959,0.88,896
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,211,2009,2.077815791,11.95546998,211,1,708,0.12,122,959,0.88,896
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,52,2009,3.620309624,14.66089684,52,1,1108,0.13,116,805.07,0.87,748
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,1.200926449,14.64558275,64,1,726,0.13,114,338.3,0.87,787
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,1.201317892,11.90192424,64,1,726,0.13,114,338.3,0.87,787
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,6.707016467,10.06980055,64,1,726,0.13,114,338.3,0.87,787
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,0.64134784,12.70222989,43,1,163,0.14,54,692.89,0.86,329
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,3.762278985,3.710445818,43,1,163,0.14,54,692.89,0.86,329
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,6.303498384,10.5407076,43,1,163,0.14,54,692.89,0.86,329
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,210,2009,1.904164227,0.035615989,210,1,430,0.14,96,674.43,0.86,570
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,150,2009,6.898566768,5.24641336,150,1,247,0.16,217,408,0.84,1172
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,204,2009,1.66321934,10.99311645,204,1,315,0.16,149,710.46,0.84,812
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,204,2009,5.140218991,14.07689166,204,1,315,0.16,149,710.46,0.84,812
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,209,2009,3.455487153,9.006652331,209,1,78,0.16,40,124.74,0.84,201
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,7,2009,0.450222965,6.30424832,7,1,1159,0.19,508,2027.32,0.81,2106
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,202,2009,3.302680886,6.496171417,202,1,534,0.2,132,76.57,0.8,524
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,206,2009,4.486604246,1.51930191,206,1,302,0.28,529,2163.19,0.72,1328
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,206,2009,7.045075368,11.20935487,206,1,302,0.28,529,2163.19,0.72,1328
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,8,2009,2.935822457,10.74642789,8,1,719,0.29,91,308.45,0.71,221
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,8,2009,6.388495681,10.62980464,8,1,719,0.29,91,308.45,0.71,221
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,59,2009,6.465755818,15.99735062,59,1,1015,0.31,227,717.1,0.69,501
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,208,2009,0.314204939,1.849446415,208,1,220,0.45,410,95.76,0.55,496
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,66,2009,5.132255983,4.584797926,66,1,415,0.46,130,79.44,0.54,155
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,218,2009,2.827844314,15.38913368,218,1,154,0.46,171,124.19,0.54,202
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,218,2009,3.281631273,4.560185944,218,1,154,0.46,171,124.19,0.54,202
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,219,2009,7.408108207,10.32173327,219,1,436,0.51,97,128.05,0.49,93
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,65,2009,2.798378664,5.225527716,65,1,298,0.53,262,290.45,0.47,228
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,65,2009,4.580367142,13.46598817,65,1,298,0.53,262,290.45,0.47,228
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,41,2009,0.774020486,3.83135187,41,1,267,0.54,115,91.93,0.46,97
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,41,2009,1.494455327,12.98738481,41,1,267,0.54,115,91.93,0.46,97
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,215,2009,2.49277112,16.10285788,215,1,72,0.54,62,99.57,0.46,54
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,213,2009,6.254525206,2.85585794,213,1,174,0.6,520,285.42,0.4,350
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,212,2009,5.015029704,6.599959189,212,1,329,0.65,300,261.4,0.35,165
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,214,2009,0.189589613,5.232801386,214,1,198,0.73,161,42.5,0.27,61
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,54,2009,3.557894517,0.834771042,54,1,600,0.91,239,113.55,0.09,23
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,54,2009,7.340685826,15.55959315,54,1,600,0.91,239,113.55,0.09,23
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,525,2009,1.036611077,6.490428714,525,1,275,0.93,728,34.78,0.07,52
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,51,2009,3.444939738,6.658452169,51,1,344,1,706,236.14,0,0
3/31/2009 12:00:00 AM,3/31/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,51,2009,5.100464305,5.882337263,51,1,344,1,706,236.14,0,0
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,201,2009,0.028450064,15.37172375,201,1,0,,,0,,
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2009,0.40527818,6.664954726,61,1,1293,0.02,48,1691.01,0.98,1906
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2009,1.345488047,8.127301225,61,1,1293,0.02,48,1691.01,0.98,1906
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2009,4.468803024,12.06053562,61,1,1293,0.02,48,1691.01,0.98,1906
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,40,2009,5.142884672,16.80937362,40,1,429,0.03,39,2405.14,0.97,1435
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,55,2009,2.907741421,12.58797041,55,1,711,0.05,63,1380.73,0.95,1113
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,55,2009,7.628229339,15.42697424,55,1,711,0.05,63,1380.73,0.95,1113
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2009,0.506219521,12.73525876,60,1,894,0.05,76,1432.85,0.95,1410
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2009,5.59900386,8.137347483,60,1,894,0.05,76,1432.85,0.95,1410
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2009,0.084577775,11.64872135,56,1,1504,0.06,119,1774.75,0.94,1743
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2009,5.147800589,1.1392422,56,1,1504,0.06,119,1774.75,0.94,1743
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2009,7.403441658,1.662030351,56,1,1504,0.06,119,1774.75,0.94,1743
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,57,2009,0.559737154,13.6550003,57,1,359,0.06,33,585.13,0.94,546
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,57,2009,0.662295764,3.338838953,57,1,359,0.06,33,585.13,0.94,546
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,57,2009,7.239173123,0.69743191,57,1,359,0.06,33,585.13,0.94,546
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,216,2009,7.555950079,1.755547623,216,1,338,0.08,102,827.57,0.92,1184
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,224,2009,6.174308553,5.99619291,224,1,303,0.1,33,325.09,0.9,287
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,0.64134784,12.70222989,43,1,164,0.12,38,701.45,0.88,285
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,3.762278985,3.710445818,43,1,164,0.12,38,701.45,0.88,285
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,43,2009,6.303498384,10.5407076,43,1,164,0.12,38,701.45,0.88,285
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,204,2009,1.66321934,10.99311645,204,1,317,0.12,91,730.87,0.88,680
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,204,2009,5.140218991,14.07689166,204,1,317,0.12,91,730.87,0.88,680
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,211,2009,1.927653517,3.206746412,211,1,711,0.12,92,979.63,0.88,688
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,211,2009,2.077815791,11.95546998,211,1,711,0.12,92,979.63,0.88,688
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,1.200926449,14.64558275,64,1,728,0.13,89,356.67,0.87,612
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,1.201317892,11.90192424,64,1,728,0.13,89,356.67,0.87,612
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,64,2009,6.707016467,10.06980055,64,1,728,0.13,89,356.67,0.87,612
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,209,2009,3.455487153,9.006652331,209,1,78,0.13,23,129.33,0.87,153
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,210,2009,1.904164227,0.035615989,210,1,432,0.14,70,687.24,0.86,427
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,150,2009,6.898566768,5.24641336,150,1,252,0.15,161,435.19,0.85,906
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,52,2009,3.620309624,14.66089684,52,1,1111,0.16,100,821.48,0.84,547
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,202,2009,3.302680886,6.496171417,202,1,536,0.2,57,83.57,0.8,233
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,7,2009,0.450222965,6.30424832,7,1,1173,0.23,456,2072.58,0.77,1509
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,8,2009,2.935822457,10.74642789,8,1,720,0.24,51,313.13,0.76,156
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,8,2009,6.388495681,10.62980464,8,1,720,0.24,51,313.13,0.76,156
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,59,2009,6.465755818,15.99735062,59,1,1027,0.29,404,746.64,0.71,985
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,206,2009,4.486604246,1.51930191,206,1,316,0.35,488,2190.68,0.65,916
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,206,2009,7.045075368,11.20935487,206,1,316,0.35,488,2190.68,0.65,916
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,218,2009,2.827844314,15.38913368,218,1,157,0.44,125,129.04,0.56,162
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,218,2009,3.281631273,4.560185944,218,1,157,0.44,125,129.04,0.56,162
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,65,2009,2.798378664,5.225527716,65,1,303,0.47,183,296.6,0.53,205
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,65,2009,4.580367142,13.46598817,65,1,303,0.47,183,296.6,0.53,205
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,66,2009,5.132255983,4.584797926,66,1,419,0.47,108,83.13,0.53,123
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,217,2009,1.906121271,4.665692932,217,1,186,0.49,30,41.33,0.51,31
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,217,2009,3.574145479,6.061149983,217,1,186,0.49,30,41.33,0.51,31
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,41,2009,0.774020486,3.83135187,41,1,269,0.5,59,93.71,0.5,59
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,41,2009,1.494455327,12.98738481,41,1,269,0.5,59,93.71,0.5,59
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,219,2009,7.408108207,10.32173327,219,1,438,0.5,72,130.24,0.5,73
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,208,2009,0.314204939,1.849446415,208,1,227,0.62,257,100.58,0.38,161
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,215,2009,2.49277112,16.10285788,215,1,74,0.62,56,100.59,0.38,34
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,213,2009,6.254525206,2.85585794,213,1,181,0.63,224,289.36,0.37,131
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,212,2009,5.015029704,6.599959189,212,1,336,0.65,231,265.06,0.35,122
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,54,2009,3.557894517,0.834771042,54,1,605,0.66,172,116.17,0.34,87
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,54,2009,7.340685826,15.55959315,54,1,605,0.66,172,116.17,0.34,87
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,214,2009,0.189589613,5.232801386,214,1,201,0.67,111,44.13,0.33,54
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,525,2009,1.036611077,6.490428714,525,1,292,0.93,576,36,0.07,41
4/30/2009 12:00:00 AM,4/30/2015 12:00:00 AM,Listric Type II,Listric Type II,Nor B,51,2009,3.444939738,6.658452169,51,1,360,0.98,543,236.42,0.02,9
